id,user_id,source,action,created_at,datapoint_count_new,datapoint_count,prediction,true_label,confidence_level,feedback,question,question_id,message,buttonType,user_comment,user_question,feature_id
48362,participant_0035,teaching,question,2025-02-20 13:44:07.384632,,4.0,,,,,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,,
48364,participant_0020,teaching,handleNext,2025-02-20 13:44:09.679404,3.0,,,,,,,,,,,,
48366,participant_0035,teaching,question,2025-02-20 13:44:12.445607,,4.0,,,,,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,,
48368,participant_0039,final-test,user_prediction,2025-02-20 13:44:15.015165,,6.0,under 50k,over 50k,2,am sure,,,,,,,
48370,participant_0039,final-test,handleNext,2025-02-20 13:44:16.267439,7.0,,,,,,,,,,,,
48372,participant_0065,intro-test,user_prediction,2025-02-20 13:44:16.554649,,2.0,over 50k,under 50k,3,,,,,,,,
48374,participant_0065,intro-test,handleNext,2025-02-20 13:44:17.428524,3.0,,,,,,,,,,,,
48376,participant_0056,teaching,handleNext,2025-02-20 13:44:21.661695,9.0,,,,,,,,,,,,
48378,participant_0035,teaching,question,2025-02-20 13:44:25.393659,,4.0,,,,,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
48380,participant_0020,teaching,question,2025-02-20 13:44:27.589814,,3.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
48382,participant_0060,final-test,user_prediction,2025-02-20 13:44:29.023341,,1.0,over 50k,over 50k,4,Major gain in investment and high hours,,,,,,,
48384,participant_0056,test,handleNext,2025-02-20 13:44:29.651726,9.0,,,,,,,,,,,,
48386,participant_0035,teaching,question,2025-02-20 13:44:34.779513,,4.0,,,,,How are the values of <b>Work Life Balance</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
48388,participant_0056,test,user_prediction,2025-02-20 13:44:34.946823,,9.0,over 50k,over 50k,,,,,,,,,
48390,participant_0039,final-test,user_prediction,2025-02-20 13:44:36.007595,,7.0,under 50k,over 50k,2,no comment,,,,,,,
48392,participant_0056,teaching,user_prediction,2025-02-20 13:44:38.529707,,10.0,under 50k,under 50k,,,,,,,,,
48394,participant_0035,teaching,question,2025-02-20 13:44:39.930699,,4.0,,,,,How are the values of <b>Work Life Balance</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
48399,participant_0056,final-test,handleNext,2025-02-20 13:44:42.977354,1.0,,,,,,,,,,,,
48401,participant_0065,intro-test,handleNext,2025-02-20 13:44:48.396005,4.0,,,,,,,,,,,,
48403,participant_0111,intro-test,handleNext,2025-02-20 13:44:49.286917,3.0,,,,,,,,,,,,
48405,participant_0064,teaching,user_prediction,2025-02-20 13:44:51.999816,,1.0,over 50k,over 50k,,,,,,,,,
48395,participant_0020,teaching,question,2025-02-20 13:44:40.593123,,3.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
48396,participant_0035,teaching,question,2025-02-20 13:44:40.939234,,4.0,,,,,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
48397,participant_0035,teaching,question,2025-02-20 13:44:40.941513,,4.0,,,,,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,,
48398,participant_0056,test,user_prediction,2025-02-20 13:44:42.342493,,10.0,over 50k,over 50k,,,,,,,,,
48400,participant_0065,intro-test,user_prediction,2025-02-20 13:44:47.329198,,3.0,over 50k,under 50k,3,,,,,,,,
48402,participant_0111,intro-test,user_prediction,2025-02-20 13:44:48.792835,,2.0,under 50k,under 50k,1,,,,,,,,
48404,participant_0035,test,handleNext,2025-02-20 13:44:50.274810,4.0,,,,,,,,,,,,
48406,participant_0060,final-test,user_prediction,2025-02-20 13:44:53.019316,,2.0,under 50k,under 50k,4,"no investment, not married and young",,,,,,,
48408,participant_0060,final-test,handleNext,2025-02-20 13:44:53.576715,3.0,,,,,,,,,,,,
48410,participant_0035,test,user_prediction,2025-02-20 13:44:55.383300,,4.0,over 50k,over 50k,,,,,,,,,
48412,participant_0020,test,handleNext,2025-02-20 13:45:00.075254,3.0,,,,,,,,,,,,
48414,participant_0035,teaching,user_prediction,2025-02-20 13:45:02.588839,,5.0,over 50k,over 50k,,,,,,,,,
48416,participant_0111,intro-test,user_prediction,2025-02-20 13:45:03.079561,,3.0,under 50k,under 50k,0,,,,,,,,
48418,participant_0035,teaching,question,2025-02-20 13:45:07.364475,,5.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
48420,participant_0020,teaching,handleNext,2025-02-20 13:45:07.488842,4.0,,,,,,,,,,,,
48422,participant_0039,final-test,handleNext,2025-02-20 13:45:09.427229,10.0,,,,,,,,,,,,
48424,participant_0064,teaching,question,2025-02-20 13:45:11.497991,,1.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,,
48426,participant_0020,teaching,user_prediction,2025-02-20 13:45:13.368780,,4.0,under 50k,under 50k,,,,,,,,,
48428,participant_0020,teaching,question,2025-02-20 13:45:16.916037,,4.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
48430,participant_0065,intro-test,handleNext,2025-02-20 13:45:18.678774,6.0,,,,,,,,,,,,
48432,participant_0056,final-test,user_prediction,2025-02-20 13:45:19.918315,,1.0,over 50k,over 50k,4,investment outcome. job,,,,,,,
48434,participant_0056,final-test,handleNext,2025-02-20 13:45:20.552191,2.0,,,,,,,,,,,,
48436,participant_0039,final-test,user_prediction,2025-02-20 13:45:25.827495,,10.0,under 50k,under 50k,4,am sure,,,,,,,
48437,participant_0035,test,user_prediction,2025-02-20 13:45:28.933410,,5.0,over 50k,over 50k,,,,,,,,,
48439,participant_0020,teaching,question,2025-02-20 13:45:29.971234,,4.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
48440,participant_0064,teaching,question,2025-02-20 13:45:32.147206,,1.0,,,,,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,,
48442,participant_0035,teaching,question,2025-02-20 13:45:36.165696,,6.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
48444,participant_0020,test,handleNext,2025-02-20 13:45:43.607997,4.0,,,,,,,,,,,,
48446,participant_0064,test,handleNext,2025-02-20 13:45:43.810616,1.0,,,,,,,,,,,,
48448,participant_0111,intro-test,handleNext,2025-02-20 13:45:47.582845,5.0,,,,,,,,,,,,
48449,participant_0035,test,user_prediction,2025-02-20 13:45:48.988233,,6.0,under 50k,under 50k,,,,,,,,,
48451,participant_0020,test,user_prediction,2025-02-20 13:45:49.724675,,4.0,under 50k,over 50k,,,,,,,,,
48453,participant_0035,teaching,user_prediction,2025-02-20 13:45:53.034704,,7.0,over 50k,over 50k,,,,,,,,,
48455,participant_0056,final-test,handleNext,2025-02-20 13:45:53.845192,3.0,,,,,,,,,,,,
48457,participant_0111,intro-test,user_prediction,2025-02-20 13:45:56.450626,,5.0,over 50k,over 50k,2,,,,,,,,
48460,participant_0035,teaching,question,2025-02-20 13:45:59.185434,,7.0,,,,,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,,
48462,participant_0065,intro-test,handleNext,2025-02-20 13:46:00.435475,7.0,,,,,,,,,,,,
48464,participant_0038,intro-test,user_prediction,2025-02-20 13:46:01.588726,,1.0,over 50k,over 50k,2,,,,,,,,
48466,participant_0060,final-test,user_prediction,2025-02-20 13:46:06.251873,,4.0,under 50k,under 50k,1,loss of investment and not high hours and middle school education,,,,,,,
48407,participant_0039,final-test,user_prediction,2025-02-20 13:44:53.057288,,8.0,under 50k,under 50k,2,am sure,,,,,,,
48409,participant_0039,final-test,handleNext,2025-02-20 13:44:54.357240,9.0,,,,,,,,,,,,
48411,participant_0035,teaching,handleNext,2025-02-20 13:44:55.520250,5.0,,,,,,,,,,,,
48413,participant_0065,intro-test,user_prediction,2025-02-20 13:45:01.989491,,4.0,over 50k,under 50k,2,,,,,,,,
48415,participant_0065,intro-test,handleNext,2025-02-20 13:45:02.887556,5.0,,,,,,,,,,,,
48417,participant_0111,intro-test,handleNext,2025-02-20 13:45:03.623314,4.0,,,,,,,,,,,,
48419,participant_0020,test,user_prediction,2025-02-20 13:45:07.381938,,3.0,under 50k,under 50k,,,,,,,,,
48421,participant_0039,final-test,user_prediction,2025-02-20 13:45:08.187640,,9.0,under 50k,over 50k,4,sure,,,,,,,
48423,participant_0064,teaching,question,2025-02-20 13:45:11.496991,,1.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,,
48425,participant_0035,teaching,question,2025-02-20 13:45:11.794298,,5.0,,,,,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,,
48427,participant_0035,teaching,question,2025-02-20 13:45:14.915320,,5.0,,,,,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,,
48429,participant_0065,intro-test,user_prediction,2025-02-20 13:45:17.830734,,5.0,over 50k,over 50k,3,,,,,,,,
48431,participant_0060,final-test,user_prediction,2025-02-20 13:45:19.446380,,3.0,under 50k,under 50k,2,"loss of investment, single. ",,,,,,,
48433,participant_0060,final-test,handleNext,2025-02-20 13:45:20.003559,4.0,,,,,,,,,,,,
48435,participant_0035,test,handleNext,2025-02-20 13:45:22.890473,5.0,,,,,,,,,,,,
48438,participant_0035,teaching,handleNext,2025-02-20 13:45:29.099823,6.0,,,,,,,,,,,,
48441,participant_0035,teaching,user_prediction,2025-02-20 13:45:32.883187,,6.0,over 50k,over 50k,,,,,,,,,
48443,participant_0035,teaching,question,2025-02-20 13:45:39.094847,,6.0,,,,,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,,
48445,participant_0035,test,handleNext,2025-02-20 13:45:43.754640,6.0,,,,,,,,,,,,
48447,participant_0111,intro-test,user_prediction,2025-02-20 13:45:47.049348,,4.0,under 50k,under 50k,1,,,,,,,,
48450,participant_0035,teaching,handleNext,2025-02-20 13:45:49.133470,7.0,,,,,,,,,,,,
48452,participant_0020,teaching,handleNext,2025-02-20 13:45:49.822299,5.0,,,,,,,,,,,,
48454,participant_0056,final-test,user_prediction,2025-02-20 13:45:53.253347,,2.0,under 50k,under 50k,4,"low age, no investment outcome, marital status, job",,,,,,,
48456,participant_0035,teaching,question,2025-02-20 13:45:55.849000,,7.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
48458,participant_0111,intro-test,handleNext,2025-02-20 13:45:57.064981,6.0,,,,,,,,,,,,
48459,participant_0020,teaching,user_prediction,2025-02-20 13:45:58.188358,,5.0,over 50k,over 50k,,,,,,,,,
48461,participant_0065,intro-test,user_prediction,2025-02-20 13:45:59.647702,,6.0,over 50k,over 50k,4,,,,,,,,
48463,participant_0020,teaching,question,2025-02-20 13:46:01.026984,,5.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
48465,participant_0038,intro-test,handleNext,2025-02-20 13:46:02.147344,2.0,,,,,,,,,,,,
48467,participant_0060,final-test,handleNext,2025-02-20 13:46:06.809974,5.0,,,,,,,,,,,,
48469,participant_0064,teaching,handleNext,2025-02-20 13:46:07.632666,2.0,,,,,,,,,,,,
48470,participant_0056,final-test,user_prediction,2025-02-20 13:46:09.628726,,3.0,under 50k,under 50k,3,investment outcome,,,,,,,
48472,participant_0038,intro-test,user_prediction,2025-02-20 13:46:14.259172,,2.0,under 50k,under 50k,1,,,,,,,,
48474,participant_0020,teaching,question,2025-02-20 13:46:15.512882,,5.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
48475,participant_0064,teaching,user_prediction,2025-02-20 13:46:17.088589,,2.0,under 50k,under 50k,,,,,,,,,
48477,participant_0074,intro-test,handleNext,2025-02-20 13:46:17.994425,2.0,,,,,,,,,,,,
48479,participant_0065,intro-test,handleNext,2025-02-20 13:46:24.138665,8.0,,,,,,,,,,,,
48481,participant_0056,final-test,user_prediction,2025-02-20 13:46:24.665437,,4.0,under 50k,under 50k,3,"job, investment",,,,,,,
48483,participant_0038,intro-test,user_prediction,2025-02-20 13:46:28.364521,,3.0,over 50k,under 50k,2,,,,,,,,
48485,participant_0060,final-test,user_prediction,2025-02-20 13:46:30.986979,,5.0,under 50k,over 50k,2,major loss on investment and not high hours,,,,,,,
48487,participant_0065,intro-test,user_prediction,2025-02-20 13:46:31.943642,,8.0,under 50k,under 50k,3,,,,,,,,
48468,participant_0064,test,user_prediction,2025-02-20 13:46:07.269538,,1.0,over 50k,over 50k,,,,,,,,,
48471,participant_0056,final-test,handleNext,2025-02-20 13:46:10.227408,4.0,,,,,,,,,,,,
48473,participant_0038,intro-test,handleNext,2025-02-20 13:46:14.788742,3.0,,,,,,,,,,,,
48476,participant_0074,intro-test,user_prediction,2025-02-20 13:46:17.476329,,1.0,over 50k,over 50k,1,,,,,,,,
48478,participant_0065,intro-test,user_prediction,2025-02-20 13:46:23.180988,,7.0,over 50k,over 50k,4,,,,,,,,
48480,participant_0020,test,handleNext,2025-02-20 13:46:24.173842,5.0,,,,,,,,,,,,
48482,participant_0056,final-test,handleNext,2025-02-20 13:46:25.272720,5.0,,,,,,,,,,,,
48484,participant_0038,intro-test,handleNext,2025-02-20 13:46:28.898150,4.0,,,,,,,,,,,,
48486,participant_0060,final-test,handleNext,2025-02-20 13:46:31.543306,6.0,,,,,,,,,,,,
48488,participant_0065,intro-test,handleNext,2025-02-20 13:46:32.854806,9.0,,,,,,,,,,,,
48490,participant_0090,intro-test,handleNext,2025-02-20 13:46:34.179511,2.0,,,,,,,,,,,,
48492,participant_0020,test,user_prediction,2025-02-20 13:46:36.334330,,5.0,over 50k,over 50k,,,,,,,,,
48494,participant_0020,teaching,handleNext,2025-02-20 13:46:36.437993,6.0,,,,,,,,,,,,
48496,participant_0074,intro-test,user_prediction,2025-02-20 13:46:39.139479,,2.0,under 50k,under 50k,2,,,,,,,,
48498,participant_0038,intro-test,user_prediction,2025-02-20 13:46:42.279699,,4.0,under 50k,under 50k,0,,,,,,,,
48500,participant_0035,test,handleNext,2025-02-20 13:46:43.624753,7.0,,,,,,,,,,,,
48502,participant_0020,teaching,user_prediction,2025-02-20 13:46:45.444856,,6.0,over 50k,over 50k,,,,,,,,,
48504,participant_0065,intro-test,handleNext,2025-02-20 13:46:45.862430,10.0,,,,,,,,,,,,
48506,participant_0020,teaching,question,2025-02-20 13:46:48.204833,,6.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
48508,participant_0111,intro-test,handleNext,2025-02-20 13:46:48.983419,8.0,,,,,,,,,,,,
48510,participant_0060,final-test,handleNext,2025-02-20 13:46:49.626003,7.0,,,,,,,,,,,,
48512,participant_0038,intro-test,user_prediction,2025-02-20 13:46:52.367303,,5.0,over 50k,over 50k,2,,,,,,,,
48514,participant_0038,intro-test,handleNext,2025-02-20 13:46:52.918044,6.0,,,,,,,,,,,,
48516,participant_0064,test,handleNext,2025-02-20 13:46:58.916411,2.0,,,,,,,,,,,,
48518,participant_0035,teaching,user_prediction,2025-02-20 13:46:59.704380,,8.0,under 50k,under 50k,,,,,,,,,
48520,participant_0074,intro-test,user_prediction,2025-02-20 13:47:02.401670,,3.0,over 50k,under 50k,1,,,,,,,,
48522,participant_0056,final-test,user_prediction,2025-02-20 13:47:03.617844,,6.0,over 50k,over 50k,3,"investment outcome, marital status",,,,,,,
48524,participant_0038,intro-test,user_prediction,2025-02-20 13:47:04.659866,,6.0,over 50k,over 50k,1,,,,,,,,
48526,participant_0038,intro-test,handleNext,2025-02-20 13:47:05.188979,7.0,,,,,,,,,,,,
48528,participant_0060,final-test,user_prediction,2025-02-20 13:47:07.672369,,7.0,over 50k,over 50k,3,high hours and married in 30's,,,,,,,
48530,participant_0035,teaching,question,2025-02-20 13:47:10.409340,,8.0,,,,,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,,
48532,participant_0012,intro-test,handleNext,2025-02-20 13:47:11.334818,2.0,,,,,,,,,,,,
48534,participant_0090,intro-test,handleNext,2025-02-20 13:47:13.499827,3.0,,,,,,,,,,,,
48536,participant_0038,intro-test,handleNext,2025-02-20 13:47:14.968581,8.0,,,,,,,,,,,,
48538,participant_0020,test,user_prediction,2025-02-20 13:47:15.582344,,6.0,under 50k,under 50k,,,,,,,,,
48540,participant_0020,teaching,handleNext,2025-02-20 13:47:15.679900,7.0,,,,,,,,,,,,
48542,participant_0111,intro-test,handleNext,2025-02-20 13:47:17.133140,9.0,,,,,,,,,,,,
48544,participant_0060,final-test,user_prediction,2025-02-20 13:47:19.606850,,8.0,over 50k,under 50k,3,married and high hours,,,,,,,
48546,participant_0020,teaching,user_prediction,2025-02-20 13:47:20.297920,,7.0,over 50k,over 50k,,,,,,,,,
48548,participant_0056,final-test,handleNext,2025-02-20 13:47:21.356062,8.0,,,,,,,,,,,,
48550,participant_0035,teaching,handleNext,2025-02-20 13:47:22.589452,9.0,,,,,,,,,,,,
48552,participant_0090,intro-test,user_prediction,2025-02-20 13:47:24.334574,,3.0,under 50k,under 50k,2,,,,,,,,
48554,participant_0038,intro-test,user_prediction,2025-02-20 13:47:26.418634,,8.0,over 50k,under 50k,3,,,,,,,,
48556,participant_0074,intro-test,user_prediction,2025-02-20 13:47:29.129817,,5.0,over 50k,over 50k,1,,,,,,,,
48558,participant_0020,teaching,question,2025-02-20 13:47:29.272893,,7.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
48489,participant_0090,intro-test,user_prediction,2025-02-20 13:46:33.645144,,1.0,over 50k,over 50k,3,,,,,,,,
48491,participant_0111,intro-test,user_prediction,2025-02-20 13:46:35.750897,,6.0,under 50k,over 50k,1,,,,,,,,
48493,participant_0111,intro-test,handleNext,2025-02-20 13:46:36.393357,7.0,,,,,,,,,,,,
48495,participant_0064,teaching,question,2025-02-20 13:46:38.791145,,2.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
48497,participant_0074,intro-test,handleNext,2025-02-20 13:46:39.678274,3.0,,,,,,,,,,,,
48499,participant_0038,intro-test,handleNext,2025-02-20 13:46:42.808309,5.0,,,,,,,,,,,,
48501,participant_0065,intro-test,user_prediction,2025-02-20 13:46:45.028623,,9.0,under 50k,over 50k,2,,,,,,,,
48503,participant_0056,final-test,user_prediction,2025-02-20 13:46:45.782867,,5.0,over 50k,over 50k,4,"job, age, wlb",,,,,,,
48505,participant_0056,final-test,handleNext,2025-02-20 13:46:46.367299,6.0,,,,,,,,,,,,
48507,participant_0111,intro-test,user_prediction,2025-02-20 13:46:48.398491,,7.0,over 50k,over 50k,3,,,,,,,,
48509,participant_0060,final-test,user_prediction,2025-02-20 13:46:49.101016,,6.0,over 50k,over 50k,3,married and minor gain on investment,,,,,,,
48511,participant_0064,teaching,question,2025-02-20 13:46:52.271312,,2.0,,,,,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,,
48513,participant_0035,test,user_prediction,2025-02-20 13:46:52.674360,,7.0,I don't know,over 50k,,,,,,,,,
48515,participant_0035,teaching,handleNext,2025-02-20 13:46:52.918939,8.0,,,,,,,,,,,,
48517,participant_0020,teaching,question,2025-02-20 13:46:59.116316,,6.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
48519,participant_0035,teaching,question,2025-02-20 13:47:02.244751,,8.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
48521,participant_0074,intro-test,handleNext,2025-02-20 13:47:02.934508,4.0,,,,,,,,,,,,
48523,participant_0056,final-test,handleNext,2025-02-20 13:47:04.285735,7.0,,,,,,,,,,,,
48525,participant_0035,teaching,question,2025-02-20 13:47:05.154473,,8.0,,,,,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,,
48527,participant_0020,test,handleNext,2025-02-20 13:47:07.509688,6.0,,,,,,,,,,,,
48529,participant_0060,final-test,handleNext,2025-02-20 13:47:08.230003,8.0,,,,,,,,,,,,
48531,participant_0012,intro-test,user_prediction,2025-02-20 13:47:10.805001,,1.0,over 50k,over 50k,3,,,,,,,,
48533,participant_0090,intro-test,user_prediction,2025-02-20 13:47:12.957526,,2.0,under 50k,under 50k,4,,,,,,,,
48535,participant_0038,intro-test,user_prediction,2025-02-20 13:47:14.437705,,7.0,over 50k,over 50k,2,,,,,,,,
48537,participant_0074,intro-test,user_prediction,2025-02-20 13:47:15.089703,,4.0,under 50k,under 50k,1,,,,,,,,
48539,participant_0074,intro-test,handleNext,2025-02-20 13:47:15.592032,5.0,,,,,,,,,,,,
48541,participant_0111,intro-test,user_prediction,2025-02-20 13:47:16.600442,,8.0,over 50k,under 50k,0,,,,,,,,
48543,participant_0035,test,handleNext,2025-02-20 13:47:17.860438,8.0,,,,,,,,,,,,
48545,participant_0060,final-test,handleNext,2025-02-20 13:47:20.167534,9.0,,,,,,,,,,,,
48547,participant_0056,final-test,user_prediction,2025-02-20 13:47:20.778405,,7.0,under 50k,over 50k,3,"working hours, occuptaion",,,,,,,
48549,participant_0035,test,user_prediction,2025-02-20 13:47:22.459015,,8.0,over 50k,over 50k,,,,,,,,,
48551,participant_0020,teaching,question,2025-02-20 13:47:22.869823,,7.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
48553,participant_0090,intro-test,handleNext,2025-02-20 13:47:24.874254,4.0,,,,,,,,,,,,
48555,participant_0038,intro-test,handleNext,2025-02-20 13:47:26.980564,9.0,,,,,,,,,,,,
48557,participant_0035,teaching,user_prediction,2025-02-20 13:47:29.234017,,9.0,over 50k,over 50k,,,,,,,,,
48559,participant_0074,intro-test,handleNext,2025-02-20 13:47:29.661455,6.0,,,,,,,,,,,,
48561,participant_0012,intro-test,user_prediction,2025-02-20 13:47:32.431594,,2.0,under 50k,under 50k,3,,,,,,,,
48563,participant_0035,teaching,question,2025-02-20 13:47:34.070282,,9.0,,,,,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,,
48565,participant_0064,test,user_prediction,2025-02-20 13:47:34.822338,,2.0,under 50k,over 50k,,,,,,,,,
48567,participant_0064,teaching,handleNext,2025-02-20 13:47:35.366675,3.0,,,,,,,,,,,,
48569,participant_0060,final-test,user_prediction,2025-02-20 13:47:36.473068,,9.0,over 50k,over 50k,4,major gain investment and sales job,,,,,,,
48571,participant_0035,test,handleNext,2025-02-20 13:47:37.674644,9.0,,,,,,,,,,,,
48560,participant_0035,teaching,question,2025-02-20 13:47:31.274264,,9.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
48562,participant_0012,intro-test,handleNext,2025-02-20 13:47:32.961681,3.0,,,,,,,,,,,,
48564,participant_0056,final-test,user_prediction,2025-02-20 13:47:34.261796,,8.0,under 50k,under 50k,4,no investment,,,,,,,
48566,participant_0056,final-test,handleNext,2025-02-20 13:47:34.853674,9.0,,,,,,,,,,,,
48568,participant_0020,test,handleNext,2025-02-20 13:47:36.086402,7.0,,,,,,,,,,,,
48570,participant_0060,final-test,handleNext,2025-02-20 13:47:37.046530,10.0,,,,,,,,,,,,
48572,participant_0064,teaching,user_prediction,2025-02-20 13:47:39.872731,,3.0,under 50k,under 50k,,,,,,,,,
48574,participant_0035,test,user_prediction,2025-02-20 13:47:41.043172,,9.0,over 50k,over 50k,,,,,,,,,
48576,participant_0035,teaching,handleNext,2025-02-20 13:47:41.183767,10.0,,,,,,,,,,,,
48578,participant_0038,intro-test,handleNext,2025-02-20 13:47:42.191039,10.0,,,,,,,,,,,,
48580,participant_0111,intro-test,handleNext,2025-02-20 13:47:43.051450,10.0,,,,,,,,,,,,
48582,participant_0035,teaching,user_prediction,2025-02-20 13:47:44.620406,,10.0,under 50k,under 50k,,,,,,,,,
48584,participant_0020,test,user_prediction,2025-02-20 13:47:46.386914,,7.0,over 50k,over 50k,,,,,,,,,
48586,participant_0074,intro-test,user_prediction,2025-02-20 13:47:47.863915,,6.0,over 50k,over 50k,0,,,,,,,,
48588,participant_0074,intro-test,handleNext,2025-02-20 13:47:48.399710,7.0,,,,,,,,,,,,
48590,participant_0038,intro-test,user_prediction,2025-02-20 13:47:50.259590,,10.0,under 50k,under 50k,3,,,,,,,,
48592,participant_0012,intro-test,handleNext,2025-02-20 13:47:50.542529,4.0,,,,,,,,,,,,
48594,participant_0035,test,handleNext,2025-02-20 13:47:51.640397,10.0,,,,,,,,,,,,
48596,participant_0090,intro-test,handleNext,2025-02-20 13:47:53.636712,5.0,,,,,,,,,,,,
48598,participant_0056,final-test,handleNext,2025-02-20 13:47:55.099868,10.0,,,,,,,,,,,,
48600,participant_0020,teaching,question,2025-02-20 13:47:59.681094,,8.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
48602,participant_0111,intro-test,user_prediction,2025-02-20 13:48:01.049034,,10.0,under 50k,under 50k,0,,,,,,,,
48604,participant_0035,final-test,handleNext,2025-02-20 13:48:01.600646,1.0,,,,,,,,,,,,
48606,participant_0090,intro-test,user_prediction,2025-02-20 13:48:01.784990,,5.0,over 50k,over 50k,3,,,,,,,,
48608,participant_0090,intro-test,handleNext,2025-02-20 13:48:02.740543,6.0,,,,,,,,,,,,
48610,participant_0056,final-test,user_prediction,2025-02-20 13:48:09.778299,,10.0,under 50k,under 50k,4,age job investment,,,,,,,
48612,participant_0090,intro-test,handleNext,2025-02-20 13:48:11.952394,7.0,,,,,,,,,,,,
48614,participant_0064,teaching,question,2025-02-20 13:48:12.287636,,3.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,,
48616,participant_0020,teaching,handleNext,2025-02-20 13:48:13.468974,9.0,,,,,,,,,,,,
48618,participant_0090,intro-test,user_prediction,2025-02-20 13:48:18.662810,,7.0,over 50k,over 50k,3,,,,,,,,
48620,participant_0090,intro-test,handleNext,2025-02-20 13:48:19.202325,8.0,,,,,,,,,,,,
48622,participant_0012,intro-test,user_prediction,2025-02-20 13:48:21.321160,,4.0,under 50k,under 50k,2,,,,,,,,
48624,participant_0020,test,handleNext,2025-02-20 13:48:24.322260,9.0,,,,,,,,,,,,
48626,participant_0020,teaching,handleNext,2025-02-20 13:48:29.811008,10.0,,,,,,,,,,,,
48628,participant_0090,intro-test,handleNext,2025-02-20 13:48:30.899408,9.0,,,,,,,,,,,,
48630,participant_0074,intro-test,user_prediction,2025-02-20 13:48:34.320642,,9.0,over 50k,over 50k,1,,,,,,,,
48632,participant_0020,teaching,question,2025-02-20 13:48:36.402301,,10.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
48633,participant_0090,intro-test,user_prediction,2025-02-20 13:48:38.581144,,9.0,over 50k,over 50k,2,,,,,,,,
48635,participant_0038,teaching,user_prediction,2025-02-20 13:48:40.799831,,1.0,under 50k,over 50k,,,,,,,,,
48637,participant_0012,intro-test,handleNext,2025-02-20 13:48:42.299856,6.0,,,,,,,,,,,,
48639,participant_0074,teaching,handleNext,2025-02-20 13:48:45.383293,1.0,,,,,,,,,,,,
48641,participant_0090,teaching,handleNext,2025-02-20 13:48:46.118571,1.0,,,,,,,,,,,,
