id,user_id,source,action,created_at,datapoint_count,question,question_id,typed_question,feature_id,text,reasoning
46791,participant_0010,teaching,question,2025-02-20 13:11:15.397095,1,How are the values of <b>Occupation</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
46816,participant_0010,teaching,question,2025-02-20 13:11:39.402403,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
46860,participant_0010,teaching,question,2025-02-20 13:12:03.620547,1,Why do most important factors change?,followupWhyFeatureImportancesChange,,,,
46947,participant_0010,teaching,question,2025-02-20 13:12:48.056308,2,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
46966,participant_0010,teaching,question,2025-02-20 13:12:55.235638,2,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,
46982,participant_0010,teaching,question,2025-02-20 13:13:07.514488,2,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
47014,participant_0010,teaching,question,2025-02-20 13:13:27.757613,2,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47095,participant_0010,teaching,question,2025-02-20 13:14:28.439726,3,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47107,participant_0010,teaching,question,2025-02-20 13:14:38.715728,3,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
47147,participant_0010,teaching,question,2025-02-20 13:15:02.925344,3,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
47163,participant_0010,teaching,question,2025-02-20 13:15:10.934714,3,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
47238,participant_0010,teaching,question,2025-02-20 13:15:54.934802,4,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47273,participant_0010,teaching,question,2025-02-20 13:16:15.147733,4,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
47286,participant_0010,teaching,question,2025-02-20 13:16:21.837522,4,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,
47300,participant_0010,teaching,question,2025-02-20 13:16:27.733556,4,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
47329,participant_0010,teaching,question,2025-02-20 13:16:41.711806,4,How are the different values of <b>Occupation</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
47396,participant_0010,teaching,question,2025-02-20 13:17:19.085621,5,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47387,participant_0010,teaching,question,2025-02-20 13:17:14.143771,5,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
47448,participant_0010,teaching,question,2025-02-20 13:17:55.156616,6,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47462,participant_0010,teaching,question,2025-02-20 13:18:02.424707,6,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
47502,participant_0010,teaching,question,2025-02-20 13:18:39.139568,7,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47510,participant_0010,teaching,question,2025-02-20 13:18:47.765232,7,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
47567,participant_0010,teaching,question,2025-02-20 13:19:36.523787,8,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
47570,participant_0010,teaching,question,2025-02-20 13:19:41.288985,8,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47576,participant_0010,teaching,question,2025-02-20 13:19:47.767244,8,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
47607,participant_0010,teaching,question,2025-02-20 13:20:25.525977,9,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47617,participant_0010,teaching,question,2025-02-20 13:20:37.892843,9,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
47623,participant_0010,teaching,question,2025-02-20 13:20:46.537784,9,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
47648,participant_0010,teaching,question,2025-02-20 13:21:11.881872,10,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
47656,participant_0010,teaching,question,2025-02-20 13:21:20.349877,10,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47660,participant_0010,teaching,question,2025-02-20 13:21:24.926701,10,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
48189,participant_0035,teaching,question,2025-02-20 13:40:51.944340,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
48195,participant_0035,teaching,question,2025-02-20 13:41:02.059466,1,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,
48204,participant_0035,teaching,question,2025-02-20 13:41:15.379347,1,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
48205,participant_0035,teaching,question,2025-02-20 13:41:15.399993,1,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
48212,participant_0035,teaching,question,2025-02-20 13:41:27.254568,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
48245,participant_0035,teaching,question,2025-02-20 13:42:16.269689,2,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
48259,participant_0035,teaching,question,2025-02-20 13:42:39.094916,2,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
48265,participant_0035,teaching,question,2025-02-20 13:42:44.615774,2,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
48273,participant_0035,teaching,question,2025-02-20 13:42:49.039195,2,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,
48279,participant_0035,teaching,question,2025-02-20 13:42:54.154673,2,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
48289,participant_0035,teaching,question,2025-02-20 13:43:03.029475,2,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
48266,participant_0035,teaching,question,2025-02-20 13:42:44.618527,2,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
48272,participant_0035,teaching,question,2025-02-20 13:42:47.655438,2,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
48274,participant_0035,teaching,question,2025-02-20 13:42:49.043001,2,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,
48276,participant_0035,teaching,question,2025-02-20 13:42:51.944209,2,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,
48278,participant_0035,teaching,question,2025-02-20 13:42:54.153550,2,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
48311,participant_0035,teaching,question,2025-02-20 13:43:22.574891,3,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
48329,participant_0035,teaching,question,2025-02-20 13:43:35.909766,3,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
48333,participant_0035,teaching,question,2025-02-20 13:43:39.939881,3,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
48359,participant_0035,teaching,question,2025-02-20 13:44:04.429901,4,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
48379,participant_0035,teaching,question,2025-02-20 13:44:25.394459,4,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
48385,participant_0035,teaching,question,2025-02-20 13:44:32.260028,4,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
48387,participant_0035,teaching,question,2025-02-20 13:44:34.783398,4,How are the values of <b>Work Life Balance</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
48362,participant_0035,teaching,question,2025-02-20 13:44:07.384632,4,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
48366,participant_0035,teaching,question,2025-02-20 13:44:12.445607,4,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
48378,participant_0035,teaching,question,2025-02-20 13:44:25.393659,4,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
48386,participant_0035,teaching,question,2025-02-20 13:44:34.779513,4,How are the values of <b>Work Life Balance</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
48394,participant_0035,teaching,question,2025-02-20 13:44:39.930699,4,How are the values of <b>Work Life Balance</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
48396,participant_0035,teaching,question,2025-02-20 13:44:40.939234,4,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
48397,participant_0035,teaching,question,2025-02-20 13:44:40.941513,4,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
48418,participant_0035,teaching,question,2025-02-20 13:45:07.364475,5,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
48442,participant_0035,teaching,question,2025-02-20 13:45:36.165696,6,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
48460,participant_0035,teaching,question,2025-02-20 13:45:59.185434,7,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
48425,participant_0035,teaching,question,2025-02-20 13:45:11.794298,5,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
48427,participant_0035,teaching,question,2025-02-20 13:45:14.915320,5,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
48443,participant_0035,teaching,question,2025-02-20 13:45:39.094847,6,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
48456,participant_0035,teaching,question,2025-02-20 13:45:55.849000,7,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
48530,participant_0035,teaching,question,2025-02-20 13:47:10.409340,8,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
48519,participant_0035,teaching,question,2025-02-20 13:47:02.244751,8,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
48525,participant_0035,teaching,question,2025-02-20 13:47:05.154473,8,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
48563,participant_0035,teaching,question,2025-02-20 13:47:34.070282,9,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
48560,participant_0035,teaching,question,2025-02-20 13:47:31.274264,9,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
48583,participant_0035,teaching,question,2025-02-20 13:47:46.354538,10,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
48587,participant_0035,teaching,question,2025-02-20 13:47:48.029747,10,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
46798,participant_0009,teaching,question,2025-02-20 13:11:24.381805,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
46814,participant_0009,teaching,question,2025-02-20 13:11:35.839368,1,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,
46825,participant_0009,teaching,question,2025-02-20 13:11:44.109817,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
46833,participant_0009,teaching,question,2025-02-20 13:11:49.216684,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
46893,participant_0009,teaching,question,2025-02-20 13:12:21.473761,2,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
46878,participant_0009,teaching,question,2025-02-20 13:12:14.899387,2,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
46886,participant_0009,teaching,question,2025-02-20 13:12:18.180296,2,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
46922,participant_0009,teaching,question,2025-02-20 13:12:32.730333,2,Why do most important factors change?,followupWhyFeatureImportancesChange,,,,
46979,participant_0009,teaching,question,2025-02-20 13:13:02.918844,3,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
46987,participant_0009,teaching,question,2025-02-20 13:13:09.665291,3,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,
47003,participant_0009,teaching,question,2025-02-20 13:13:21.688308,3,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
46970,participant_0009,teaching,question,2025-02-20 13:12:55.907345,3,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
47004,participant_0009,teaching,question,2025-02-20 13:13:21.695077,3,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
47026,participant_0009,teaching,question,2025-02-20 13:13:38.902189,4,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47035,participant_0009,teaching,question,2025-02-20 13:13:46.572183,4,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
47083,participant_0009,teaching,question,2025-02-20 13:14:22.066177,5,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
47064,participant_0009,teaching,question,2025-02-20 13:14:06.327586,5,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
47068,participant_0009,teaching,question,2025-02-20 13:14:10.416525,5,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,
47094,participant_0009,teaching,question,2025-02-20 13:14:28.106414,5,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
47105,participant_0009,teaching,question,2025-02-20 13:14:36.754689,5,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus,,,,
47109,participant_0009,teaching,question,2025-02-20 13:14:41.253684,5,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus,,,,
47115,participant_0009,teaching,question,2025-02-20 13:14:45.148567,5,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus,,,,
47117,participant_0009,teaching,question,2025-02-20 13:14:47.732456,5,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus,,,,
47123,participant_0009,teaching,question,2025-02-20 13:14:50.056477,5,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
47125,participant_0009,teaching,question,2025-02-20 13:14:52.826480,5,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
47127,participant_0009,teaching,question,2025-02-20 13:14:54.003456,5,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
47154,participant_0009,teaching,question,2025-02-20 13:15:08.331171,6,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
47106,participant_0009,teaching,question,2025-02-20 13:14:36.757415,5,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus,,,,
47116,participant_0009,teaching,question,2025-02-20 13:14:45.149580,5,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus,,,,
47120,participant_0009,teaching,question,2025-02-20 13:14:48.943566,5,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus,,,,
47124,participant_0009,teaching,question,2025-02-20 13:14:50.061365,5,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
47128,participant_0009,teaching,question,2025-02-20 13:14:54.004456,5,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
47170,participant_0009,teaching,question,2025-02-20 13:15:16.274609,6,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
47162,participant_0009,teaching,question,2025-02-20 13:15:10.491745,6,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
47169,participant_0009,teaching,question,2025-02-20 13:15:16.270717,6,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
47177,participant_0009,teaching,question,2025-02-20 13:15:20.188845,6,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
47181,participant_0009,teaching,question,2025-02-20 13:15:20.992862,6,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,
47191,participant_0009,teaching,question,2025-02-20 13:15:26.489769,6,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
47199,participant_0009,teaching,question,2025-02-20 13:15:31.345997,6,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus,,,,
47227,participant_0009,teaching,question,2025-02-20 13:15:48.361043,7,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
47233,participant_0009,teaching,question,2025-02-20 13:15:53.381312,7,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
47180,participant_0009,teaching,question,2025-02-20 13:15:20.956446,6,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,
47186,participant_0009,teaching,question,2025-02-20 13:15:23.721941,6,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,
47192,participant_0009,teaching,question,2025-02-20 13:15:26.492648,6,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
47198,participant_0009,teaching,question,2025-02-20 13:15:29.465603,6,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
47200,participant_0009,teaching,question,2025-02-20 13:15:31.350266,6,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus,,,,
47232,participant_0009,teaching,question,2025-02-20 13:15:53.380331,7,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
47244,participant_0009,teaching,question,2025-02-20 13:15:58.842043,7,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus,,,,
47250,participant_0009,teaching,question,2025-02-20 13:16:02.240590,7,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
47241,participant_0009,teaching,question,2025-02-20 13:15:57.103370,7,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
47245,participant_0009,teaching,question,2025-02-20 13:15:58.842995,7,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus,,,,
47247,participant_0009,teaching,question,2025-02-20 13:16:01.350999,7,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus,,,,
47251,participant_0009,teaching,question,2025-02-20 13:16:02.243848,7,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
47259,participant_0009,teaching,question,2025-02-20 13:16:08.208359,7,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,
47269,participant_0009,teaching,question,2025-02-20 13:16:13.534485,7,How are the values of <b>Weekly Working Hours</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
47258,participant_0009,teaching,question,2025-02-20 13:16:07.482420,7,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
47260,participant_0009,teaching,question,2025-02-20 13:16:08.213147,7,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,
47268,participant_0009,teaching,question,2025-02-20 13:16:13.532321,7,How are the values of <b>Weekly Working Hours</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
47305,participant_0009,teaching,question,2025-02-20 13:16:30.044544,8,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
47330,participant_0009,teaching,question,2025-02-20 13:16:42.535810,9,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
47356,participant_0009,teaching,question,2025-02-20 13:16:56.544040,10,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
47360,participant_0009,teaching,question,2025-02-20 13:16:59.252666,10,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
47365,participant_0009,teaching,question,2025-02-20 13:17:03.075328,10,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
47528,participant_0047,teaching,question,2025-02-20 13:19:01.722997,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
47575,participant_0047,teaching,question,2025-02-20 13:19:47.740382,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
47600,participant_0047,teaching,question,2025-02-20 13:20:19.766372,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
47632,participant_0047,teaching,question,2025-02-20 13:20:57.208189,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
47677,participant_0047,teaching,question,2025-02-20 13:21:44.992416,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
47687,participant_0047,teaching,question,2025-02-20 13:21:57.567940,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
47777,participant_0047,teaching,question,2025-02-20 13:23:47.058460,5,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
47784,participant_0047,teaching,question,2025-02-20 13:24:12.800200,5,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
48424,participant_0064,teaching,question,2025-02-20 13:45:11.497991,1,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
48440,participant_0064,teaching,question,2025-02-20 13:45:32.147206,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
48423,participant_0064,teaching,question,2025-02-20 13:45:11.496991,1,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
48495,participant_0064,teaching,question,2025-02-20 13:46:38.791145,2,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
48511,participant_0064,teaching,question,2025-02-20 13:46:52.271312,2,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,
48614,participant_0064,teaching,question,2025-02-20 13:48:12.287636,3,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
48658,participant_0064,teaching,question,2025-02-20 13:49:23.895607,4,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
48581,participant_0064,teaching,question,2025-02-20 13:47:44.346477,3,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
48613,participant_0064,teaching,question,2025-02-20 13:48:12.287395,3,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
48667,participant_0064,teaching,question,2025-02-20 13:49:33.549145,4,How are the values of <b>Weekly Working Hours</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
48701,participant_0064,teaching,question,2025-02-20 13:50:09.370643,5,How are the different values of <b>Investment Outcome</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
48707,participant_0064,teaching,question,2025-02-20 13:50:17.434295,5,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
48668,participant_0064,teaching,question,2025-02-20 13:49:33.553803,4,How are the values of <b>Weekly Working Hours</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
48700,participant_0064,teaching,question,2025-02-20 13:50:09.366391,5,How are the different values of <b>Investment Outcome</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
48726,participant_0064,teaching,question,2025-02-20 13:50:44.162012,6,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
48735,participant_0064,teaching,question,2025-02-20 13:50:59.136449,6,Why do most important factors change?,followupWhyFeatureImportancesChange,,,,
48769,participant_0064,teaching,question,2025-02-20 13:51:24.267924,7,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
48788,participant_0064,teaching,question,2025-02-20 13:51:42.227827,8,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
48768,participant_0064,teaching,question,2025-02-20 13:51:24.264296,7,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
48796,participant_0064,teaching,question,2025-02-20 13:51:52.988413,8,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
48847,participant_0064,teaching,question,2025-02-20 13:52:35.645295,10,How are the values of <b>Occupation</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
48824,participant_0064,teaching,question,2025-02-20 13:52:16.834854,9,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
48846,participant_0064,teaching,question,2025-02-20 13:52:35.638437,10,How are the values of <b>Occupation</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
48709,participant_0074,teaching,question,2025-02-20 13:50:19.732668,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
48721,participant_0074,teaching,question,2025-02-20 13:50:37.721817,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
48874,participant_0074,teaching,question,2025-02-20 13:53:15.739112,3,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
48820,participant_0074,teaching,question,2025-02-20 13:52:14.782407,2,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
48898,participant_0074,teaching,question,2025-02-20 13:53:34.012909,3,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,
48899,participant_0074,teaching,question,2025-02-20 13:53:34.014887,3,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,
48971,participant_0074,teaching,question,2025-02-20 13:54:30.497195,4,How are the different values of <b>Occupation</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
48972,participant_0074,teaching,question,2025-02-20 13:54:30.499071,4,How are the different values of <b>Occupation</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
49038,participant_0074,teaching,question,2025-02-20 13:55:33.071458,5,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
49104,participant_0074,teaching,question,2025-02-20 13:56:37.230216,6,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
49087,participant_0074,teaching,question,2025-02-20 13:56:20.387917,6,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
49261,participant_0074,teaching,question,2025-02-20 13:59:09.729576,10,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
48660,participant_0111,teaching,question,2025-02-20 13:49:24.799511,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
48710,participant_0111,teaching,question,2025-02-20 13:50:22.597318,2,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
