id,user_id,source,action,created_at,details
48002,participant_0039,test,handleNext,2025-02-20 13:34:52.481032,"{""datapoint_count_new"":2}"
48003,participant_0047,final-test,user_prediction,2025-02-20 13:35:00.125390,"{""datapoint_count"":9,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""1"",""feedback"":""investment outcome, age, are good indicators. hours are ok, could be higher.""}"
48004,participant_0047,final-test,handleNext,2025-02-20 13:35:00.690703,"{""datapoint_count_new"":10}"
48005,participant_0039,test,user_prediction,2025-02-20 13:35:21.185475,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""over 50k""}"
48006,participant_0112,final-test,user_prediction,2025-02-20 13:35:21.315858,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""2"",""feedback"":""Despite minor investment losses, this married professional works longer hours and has a post-grad education to match their fair life balance.""}"
48007,participant_0112,final-test,handleNext,2025-02-20 13:35:22.501734,"{""datapoint_count_new"":8}"
48008,participant_0039,teaching,handleNext,2025-02-20 13:35:22.545082,"{""datapoint_count_new"":3}"
48009,participant_0047,final-test,user_prediction,2025-02-20 13:35:24.241219,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""2"",""feedback"":""young, no investment, postgrad degree, working in service""}"
48010,participant_0039,teaching,user_prediction,2025-02-20 13:35:59.544683,"{""datapoint_count"":3,""prediction"":""under 50k"",""true_label"":""under 50k""}"
48011,participant_0039,teaching,question,2025-02-20 13:36:01.985068,"{""datapoint_count"":3,""question"":""Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""top3Features""}"
48012,participant_0039,teaching,question,2025-02-20 13:36:03.243100,"{""datapoint_count"":3,""question"":""What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?"",""question_id"":""shapAllFeatures""}"
48013,participant_0039,teaching,question,2025-02-20 13:36:06.615151,"{""datapoint_count"":3,""question"":""Which <b>group of attributes</b> is most important for <b>for this person</b>?"",""question_id"":""anchor""}"
48014,participant_0039,teaching,question,2025-02-20 13:36:13.325334,"{""datapoint_count"":3,""question"":""How <b>confident</b> is the model in the prediction <b>for this person</b>?"",""question_id"":""modelConfidence""}"
48015,participant_0039,test,handleNext,2025-02-20 13:36:15.895277,"{""datapoint_count_new"":3}"
48016,participant_0002,final-test,user_prediction,2025-02-20 13:36:21.627060,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""1"",""feedback"":""High investment outcome""}"
48017,participant_0002,final-test,handleNext,2025-02-20 13:36:22.151764,"{""datapoint_count_new"":2}"
48018,participant_0097,final-test,user_prediction,2025-02-20 13:36:29.438592,"{""datapoint_count"":9,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3"",""feedback"":""weekly working hours, and investment outcome""}"
48019,participant_0097,final-test,handleNext,2025-02-20 13:36:30.015992,"{""datapoint_count_new"":10}"
48020,participant_0039,test,user_prediction,2025-02-20 13:36:43.722428,"{""datapoint_count"":3,""prediction"":""under 50k"",""true_label"":""under 50k""}"
48021,participant_0039,teaching,handleNext,2025-02-20 13:36:44.465121,"{""datapoint_count_new"":4}"
48022,participant_0100,intro-test,user_prediction,2025-02-20 13:37:01.677830,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""4""}"
48023,participant_0100,intro-test,handleNext,2025-02-20 13:37:02.512617,"{""datapoint_count_new"":2}"
48024,participant_0039,teaching,question,2025-02-20 13:37:03.162248,"{""datapoint_count"":4,""question"":""Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""top3Features""}"
48025,participant_0097,final-test,user_prediction,2025-02-20 13:37:03.898945,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""1"",""feedback"":""occupation, weekly working hours and investment outcome""}"
48067,participant_0100,intro-test,handleNext,2025-02-20 13:38:46.979040,"{""datapoint_count_new"":6}"
48026,participant_0039,teaching,question,2025-02-20 13:37:05.458456,"{""datapoint_count"":4,""question"":""What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?"",""question_id"":""shapAllFeatures""}"
48027,participant_0039,teaching,user_prediction,2025-02-20 13:37:06.151587,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""under 50k""}"
48028,participant_0039,teaching,question,2025-02-20 13:37:06.984290,"{""datapoint_count"":4,""question"":""Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""least3Features""}"
48029,participant_0039,test,handleNext,2025-02-20 13:37:10.075462,"{""datapoint_count_new"":4}"
48030,participant_0112,final-test,user_prediction,2025-02-20 13:37:12.526802,"{""datapoint_count"":8,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""1"",""feedback"":""This is a tough one. I think the bachelors degree just gets this person over the 50k line. Added to that is the longer hours whilst achieving a fair lifestyle in a blue-collar occupation.""}"
48031,participant_0112,final-test,handleNext,2025-02-20 13:37:13.683373,"{""datapoint_count_new"":9}"
48032,participant_0002,final-test,user_prediction,2025-02-20 13:37:24.295047,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""2"",""feedback"":""No investment outcome, and the age is low""}"
48033,participant_0002,final-test,handleNext,2025-02-20 13:37:24.855129,"{""datapoint_count_new"":3}"
48034,participant_0100,intro-test,user_prediction,2025-02-20 13:37:37.018808,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
48035,participant_0100,intro-test,handleNext,2025-02-20 13:37:37.857134,"{""datapoint_count_new"":3}"
48036,participant_0039,test,user_prediction,2025-02-20 13:37:38.457545,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""over 50k""}"
48037,participant_0039,teaching,handleNext,2025-02-20 13:37:39.202235,"{""datapoint_count_new"":5}"
48038,participant_0039,teaching,user_prediction,2025-02-20 13:37:48.717406,"{""datapoint_count"":5,""prediction"":""under 50k"",""true_label"":""over 50k""}"
48039,participant_0039,teaching,question,2025-02-20 13:37:50.707358,"{""datapoint_count"":5,""question"":""Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""top3Features""}"
48040,participant_0039,teaching,question,2025-02-20 13:37:52.407520,"{""datapoint_count"":5,""question"":""Which <b>group of attributes</b> is most important for <b>for this person</b>?"",""question_id"":""anchor""}"
48041,participant_0039,test,handleNext,2025-02-20 13:37:54.305326,"{""datapoint_count_new"":5}"
48042,participant_0039,test,user_prediction,2025-02-20 13:37:56.062526,"{""datapoint_count"":5,""prediction"":""under 50k"",""true_label"":""over 50k""}"
48043,participant_0039,teaching,handleNext,2025-02-20 13:37:56.775195,"{""datapoint_count_new"":6}"
48044,participant_0100,intro-test,user_prediction,2025-02-20 13:38:03.433794,"{""datapoint_count"":3,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
48045,participant_0100,intro-test,handleNext,2025-02-20 13:38:04.271158,"{""datapoint_count_new"":4}"
48046,participant_0060,intro-test,user_prediction,2025-02-20 13:38:04.456998,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""4""}"
48047,participant_0060,intro-test,handleNext,2025-02-20 13:38:04.945356,"{""datapoint_count_new"":2}"
48048,participant_0060,intro-test,user_prediction,2025-02-20 13:38:13.508517,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
48049,participant_0060,intro-test,handleNext,2025-02-20 13:38:14.033604,"{""datapoint_count_new"":3}"
48050,participant_0060,intro-test,user_prediction,2025-02-20 13:38:21.481757,"{""datapoint_count"":3,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
48051,participant_0060,intro-test,handleNext,2025-02-20 13:38:21.966397,"{""datapoint_count_new"":4}"
48052,participant_0002,final-test,user_prediction,2025-02-20 13:38:26.409501,"{""datapoint_count"":3,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""2"",""feedback"":""Based on their marital status and investment outcome""}"
48053,participant_0002,final-test,handleNext,2025-02-20 13:38:26.969696,"{""datapoint_count_new"":4}"
48054,participant_0056,intro-test,user_prediction,2025-02-20 13:38:28.008116,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""4""}"
48055,participant_0100,intro-test,user_prediction,2025-02-20 13:38:28.270036,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
48056,participant_0056,intro-test,handleNext,2025-02-20 13:38:28.537527,"{""datapoint_count_new"":2}"
48057,participant_0100,intro-test,handleNext,2025-02-20 13:38:29.286291,"{""datapoint_count_new"":5}"
48058,participant_0056,intro-test,user_prediction,2025-02-20 13:38:35.332794,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""4""}"
48059,participant_0112,final-test,user_prediction,2025-02-20 13:38:35.553830,"{""datapoint_count"":9,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""1"",""feedback"":""The hours are low and the person is single, the major gain in investment with a Associates Degree to backup a Sales role should find this person well over the 50k pa mark.""}"
48060,participant_0056,intro-test,handleNext,2025-02-20 13:38:35.874743,"{""datapoint_count_new"":3}"
48061,participant_0060,intro-test,user_prediction,2025-02-20 13:38:36.585123,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
48062,participant_0112,final-test,handleNext,2025-02-20 13:38:36.700865,"{""datapoint_count_new"":10}"
48063,participant_0060,intro-test,handleNext,2025-02-20 13:38:37.071540,"{""datapoint_count_new"":5}"
48064,participant_0060,intro-test,user_prediction,2025-02-20 13:38:45.687349,"{""datapoint_count"":5,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""2""}"
48065,participant_0100,intro-test,user_prediction,2025-02-20 13:38:45.809455,"{""datapoint_count"":5,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
48066,participant_0060,intro-test,handleNext,2025-02-20 13:38:46.209529,"{""datapoint_count_new"":6}"
48068,participant_0056,intro-test,user_prediction,2025-02-20 13:38:47.320376,"{""datapoint_count"":3,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""2""}"
48069,participant_0056,intro-test,handleNext,2025-02-20 13:38:47.808995,"{""datapoint_count_new"":4}"
48070,participant_0039,teaching,user_prediction,2025-02-20 13:38:52.675337,"{""datapoint_count"":6,""prediction"":""under 50k"",""true_label"":""over 50k""}"
48071,participant_0039,teaching,question,2025-02-20 13:38:54.425367,"{""datapoint_count"":6,""question"":""Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""top3Features""}"
48072,participant_0035,intro-test,user_prediction,2025-02-20 13:38:56.104726,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
48073,participant_0039,teaching,question,2025-02-20 13:38:56.456221,"{""datapoint_count"":6,""question"":""What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?"",""question_id"":""shapAllFeatures""}"
48074,participant_0035,intro-test,handleNext,2025-02-20 13:38:56.680574,"{""datapoint_count_new"":2}"
48075,participant_0039,teaching,question,2025-02-20 13:38:57.590291,"{""datapoint_count"":6,""question"":""Which <b>group of attributes</b> is most important for <b>for this person</b>?"",""question_id"":""anchor""}"
48076,participant_0060,intro-test,user_prediction,2025-02-20 13:38:58.858185,"{""datapoint_count"":6,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""1""}"
48077,participant_0060,intro-test,handleNext,2025-02-20 13:38:59.378114,"{""datapoint_count_new"":7}"
48078,participant_0039,test,handleNext,2025-02-20 13:39:00.117368,"{""datapoint_count_new"":6}"
48079,participant_0002,final-test,user_prediction,2025-02-20 13:39:01.440074,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""1"",""feedback"":""education level and investment outcome""}"
48080,participant_0039,test,user_prediction,2025-02-20 13:39:01.875220,"{""datapoint_count"":6,""prediction"":""under 50k"",""true_label"":""under 50k""}"
48081,participant_0002,final-test,handleNext,2025-02-20 13:39:01.997679,"{""datapoint_count_new"":5}"
48082,participant_0039,teaching,handleNext,2025-02-20 13:39:02.626992,"{""datapoint_count_new"":7}"
48083,participant_0060,intro-test,user_prediction,2025-02-20 13:39:03.694326,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
48084,participant_0100,intro-test,user_prediction,2025-02-20 13:39:03.836538,"{""datapoint_count"":6,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
48085,participant_0060,intro-test,handleNext,2025-02-20 13:39:04.216721,"{""datapoint_count_new"":8}"
48086,participant_0039,teaching,user_prediction,2025-02-20 13:39:04.927757,"{""datapoint_count"":7,""prediction"":""under 50k"",""true_label"":""over 50k""}"
48087,participant_0100,intro-test,handleNext,2025-02-20 13:39:04.980707,"{""datapoint_count_new"":7}"
48088,participant_0056,intro-test,user_prediction,2025-02-20 13:39:05.528551,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""1""}"
48089,participant_0056,intro-test,handleNext,2025-02-20 13:39:06.064998,"{""datapoint_count_new"":5}"
48090,participant_0039,teaching,question,2025-02-20 13:39:06.457283,"{""datapoint_count"":7,""question"":""Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""top3Features""}"
48091,participant_0035,intro-test,user_prediction,2025-02-20 13:39:06.673938,"{""datapoint_count"":2,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
48092,participant_0039,teaching,question,2025-02-20 13:39:07.106371,"{""datapoint_count"":7,""question"":""Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""least3Features""}"
48093,participant_0035,intro-test,handleNext,2025-02-20 13:39:07.179940,"{""datapoint_count_new"":3}"
48094,participant_0039,teaching,question,2025-02-20 13:39:07.487601,"{""datapoint_count"":7,""question"":""To <b>change the model’s prediction</b>, which attributes would need to be different?"",""question_id"":""counterfactualAnyChange""}"
48095,participant_0039,test,handleNext,2025-02-20 13:39:10.084415,"{""datapoint_count_new"":7}"
48096,participant_0060,intro-test,user_prediction,2025-02-20 13:39:10.269537,"{""datapoint_count"":8,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
48097,participant_0060,intro-test,handleNext,2025-02-20 13:39:10.754386,"{""datapoint_count_new"":9}"
48098,participant_0035,intro-test,user_prediction,2025-02-20 13:39:13.865854,"{""datapoint_count"":3,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
48099,participant_0035,intro-test,handleNext,2025-02-20 13:39:14.449498,"{""datapoint_count_new"":4}"
48100,participant_0056,intro-test,user_prediction,2025-02-20 13:39:14.938998,"{""datapoint_count"":5,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
48101,participant_0056,intro-test,handleNext,2025-02-20 13:39:15.464630,"{""datapoint_count_new"":6}"
48102,participant_0060,intro-test,user_prediction,2025-02-20 13:39:15.673542,"{""datapoint_count"":9,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""2""}"
48103,participant_0060,intro-test,handleNext,2025-02-20 13:39:16.088879,"{""datapoint_count_new"":10}"
48104,participant_0112,final-test,user_prediction,2025-02-20 13:39:16.389252,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""4"",""feedback"":""Young and single with no investments and lower hours should keep their earnings under the 50k pa.""}"
48105,participant_0060,intro-test,user_prediction,2025-02-20 13:39:19.453921,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
48106,participant_0060,teaching,handleNext,2025-02-20 13:39:19.489865,"{""datapoint_count_new"":1}"
48107,participant_0035,intro-test,user_prediction,2025-02-20 13:39:19.689217,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
48108,participant_0035,intro-test,handleNext,2025-02-20 13:39:20.294881,"{""datapoint_count_new"":5}"
48109,participant_0039,test,user_prediction,2025-02-20 13:39:22.095182,"{""datapoint_count"":7,""prediction"":""under 50k"",""true_label"":""over 50k""}"
48110,participant_0039,teaching,handleNext,2025-02-20 13:39:22.818996,"{""datapoint_count_new"":8}"
48111,participant_0056,intro-test,user_prediction,2025-02-20 13:39:23.261614,"{""datapoint_count"":6,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""2""}"
48112,participant_0056,intro-test,handleNext,2025-02-20 13:39:23.884404,"{""datapoint_count_new"":7}"
48113,participant_0020,intro-test,user_prediction,2025-02-20 13:39:24.513633,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""2""}"
48114,participant_0020,intro-test,handleNext,2025-02-20 13:39:25.064698,"{""datapoint_count_new"":2}"
48115,participant_0056,intro-test,user_prediction,2025-02-20 13:39:33.768268,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
48116,participant_0056,intro-test,handleNext,2025-02-20 13:39:34.328992,"{""datapoint_count_new"":8}"
48117,participant_0039,teaching,user_prediction,2025-02-20 13:39:35.355553,"{""datapoint_count"":8,""prediction"":""under 50k"",""true_label"":""under 50k""}"
48118,participant_0100,intro-test,user_prediction,2025-02-20 13:39:35.735132,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
48119,participant_0020,intro-test,user_prediction,2025-02-20 13:39:36.254722,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
48120,participant_0100,intro-test,handleNext,2025-02-20 13:39:36.570298,"{""datapoint_count_new"":8}"
48121,participant_0020,intro-test,handleNext,2025-02-20 13:39:36.841324,"{""datapoint_count_new"":3}"
48122,participant_0039,teaching,question,2025-02-20 13:39:37.257367,"{""datapoint_count"":8,""question"":""Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""top3Features""}"
48123,participant_0039,teaching,question,2025-02-20 13:39:37.627616,"{""datapoint_count"":8,""question"":""What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?"",""question_id"":""shapAllFeatures""}"
48124,participant_0039,teaching,question,2025-02-20 13:39:38.157319,"{""datapoint_count"":8,""question"":""To <b>change the model’s prediction</b>, which attributes would need to be different?"",""question_id"":""counterfactualAnyChange""}"
48125,participant_0039,test,handleNext,2025-02-20 13:39:39.997249,"{""datapoint_count_new"":8}"
48126,participant_0056,intro-test,user_prediction,2025-02-20 13:39:40.642468,"{""datapoint_count"":8,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""4""}"
48127,participant_0056,intro-test,handleNext,2025-02-20 13:39:41.290438,"{""datapoint_count_new"":9}"
48128,participant_0039,test,user_prediction,2025-02-20 13:39:41.757610,"{""datapoint_count"":8,""prediction"":""under 50k"",""true_label"":""over 50k""}"
48129,participant_0035,intro-test,user_prediction,2025-02-20 13:39:42.380732,"{""datapoint_count"":5,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
48130,participant_0039,teaching,handleNext,2025-02-20 13:39:42.507147,"{""datapoint_count_new"":9}"
48131,participant_0035,intro-test,handleNext,2025-02-20 13:39:42.933860,"{""datapoint_count_new"":6}"
48132,participant_0039,teaching,user_prediction,2025-02-20 13:39:47.857217,"{""datapoint_count"":9,""prediction"":""under 50k"",""true_label"":""over 50k""}"
48133,participant_0035,intro-test,user_prediction,2025-02-20 13:39:48.384248,"{""datapoint_count"":6,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
48134,participant_0020,intro-test,user_prediction,2025-02-20 13:39:48.635651,"{""datapoint_count"":3,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""2""}"
48135,participant_0060,teaching,user_prediction,2025-02-20 13:39:48.781066,"{""datapoint_count"":1,""prediction"":""under 50k"",""true_label"":""over 50k""}"
48136,participant_0035,intro-test,handleNext,2025-02-20 13:39:48.920615,"{""datapoint_count_new"":7}"
48137,participant_0020,intro-test,handleNext,2025-02-20 13:39:49.366822,"{""datapoint_count_new"":4}"
48138,participant_0039,teaching,question,2025-02-20 13:39:50.447350,"{""datapoint_count"":9,""question"":""Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""top3Features""}"
48139,participant_0039,teaching,question,2025-02-20 13:39:51.117302,"{""datapoint_count"":9,""question"":""Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""least3Features""}"
48140,participant_0039,teaching,question,2025-02-20 13:39:51.596137,"{""datapoint_count"":9,""question"":""What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?"",""question_id"":""shapAllFeatures""}"
48141,participant_0039,teaching,question,2025-02-20 13:39:51.969336,"{""datapoint_count"":9,""question"":""To <b>change the model’s prediction</b>, which attributes would need to be different?"",""question_id"":""counterfactualAnyChange""}"
48142,participant_0056,intro-test,user_prediction,2025-02-20 13:39:53.022721,"{""datapoint_count"":9,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""2""}"
48143,participant_0056,intro-test,handleNext,2025-02-20 13:39:53.537562,"{""datapoint_count_new"":10}"
48144,participant_0035,intro-test,user_prediction,2025-02-20 13:39:53.644374,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
48145,participant_0035,intro-test,handleNext,2025-02-20 13:39:54.170733,"{""datapoint_count_new"":8}"
48146,participant_0039,test,handleNext,2025-02-20 13:39:54.477348,"{""datapoint_count_new"":9}"
48147,participant_0039,test,user_prediction,2025-02-20 13:39:56.967654,"{""datapoint_count"":9,""prediction"":""under 50k"",""true_label"":""over 50k""}"
48148,participant_0039,teaching,handleNext,2025-02-20 13:39:57.750349,"{""datapoint_count_new"":10}"
48149,participant_0100,intro-test,user_prediction,2025-02-20 13:39:58.121215,"{""datapoint_count"":8,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
48150,participant_0100,intro-test,handleNext,2025-02-20 13:39:58.957264,"{""datapoint_count_new"":9}"
48151,participant_0020,intro-test,user_prediction,2025-02-20 13:39:59.939324,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
48234,participant_0060,teaching,handleNext,2025-02-20 13:42:04.248679,"{""datapoint_count_new"":4}"
48152,participant_0056,intro-test,user_prediction,2025-02-20 13:40:00.267503,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""4""}"
48153,participant_0020,intro-test,handleNext,2025-02-20 13:40:00.466308,"{""datapoint_count_new"":5}"
48154,participant_0056,teaching,handleNext,2025-02-20 13:40:00.470818,"{""datapoint_count_new"":1}"
48155,participant_0039,teaching,user_prediction,2025-02-20 13:40:00.977225,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""under 50k""}"
48156,participant_0035,intro-test,user_prediction,2025-02-20 13:40:01.072806,"{""datapoint_count"":8,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
48157,participant_0035,intro-test,handleNext,2025-02-20 13:40:01.614438,"{""datapoint_count_new"":9}"
48158,participant_0060,teaching,question,2025-02-20 13:40:03.552633,"{""datapoint_count"":1,""question"":""Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""top3Features""}"
48159,participant_0039,test,handleNext,2025-02-20 13:40:04.638441,"{""datapoint_count_new"":10}"
48160,participant_0039,test,user_prediction,2025-02-20 13:40:06.517358,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""over 50k""}"
48161,participant_0035,intro-test,user_prediction,2025-02-20 13:40:07.118927,"{""datapoint_count"":9,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
48162,participant_0039,final-test,handleNext,2025-02-20 13:40:07.717108,"{""datapoint_count_new"":1}"
48163,participant_0035,intro-test,handleNext,2025-02-20 13:40:07.871334,"{""datapoint_count_new"":10}"
48164,participant_0020,intro-test,user_prediction,2025-02-20 13:40:10.471531,"{""datapoint_count"":5,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""1""}"
48165,participant_0020,intro-test,handleNext,2025-02-20 13:40:11.006251,"{""datapoint_count_new"":6}"
48166,participant_0002,final-test,user_prediction,2025-02-20 13:40:12.186111,"{""datapoint_count"":5,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""0"",""feedback"":""marital status and education level""}"
48167,participant_0002,final-test,handleNext,2025-02-20 13:40:12.746111,"{""datapoint_count_new"":6}"
48168,participant_0035,intro-test,user_prediction,2025-02-20 13:40:12.905023,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""2""}"
48169,participant_0035,teaching,handleNext,2025-02-20 13:40:12.978391,"{""datapoint_count_new"":1}"
48170,participant_0100,intro-test,user_prediction,2025-02-20 13:40:13.161399,"{""datapoint_count"":9,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3""}"
48171,participant_0100,intro-test,handleNext,2025-02-20 13:40:13.992072,"{""datapoint_count_new"":10}"
48172,participant_0060,teaching,question,2025-02-20 13:40:17.282709,"{""datapoint_count"":1,""question"":""Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""least3Features""}"
48173,participant_0020,intro-test,user_prediction,2025-02-20 13:40:20.991292,"{""datapoint_count"":6,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""1""}"
48174,participant_0020,intro-test,handleNext,2025-02-20 13:40:21.530983,"{""datapoint_count_new"":7}"
48175,participant_0092,final-test,user_prediction,2025-02-20 13:40:25.911840,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""4"",""feedback"":""young""}"
48176,participant_0100,intro-test,user_prediction,2025-02-20 13:40:26.677518,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
48177,participant_0100,teaching,handleNext,2025-02-20 13:40:27.030380,"{""datapoint_count_new"":1}"
48178,participant_0060,teaching,question,2025-02-20 13:40:28.029031,"{""datapoint_count"":1,""question"":""What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?"",""question_id"":""shapAllFeatures""}"
48179,participant_0020,intro-test,user_prediction,2025-02-20 13:40:29.944578,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""2""}"
48180,participant_0020,intro-test,handleNext,2025-02-20 13:40:30.485433,"{""datapoint_count_new"":8}"
48181,participant_0056,teaching,user_prediction,2025-02-20 13:40:37.758096,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""over 50k""}"
48182,participant_0035,teaching,user_prediction,2025-02-20 13:40:39.775307,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""over 50k""}"
48183,participant_0056,teaching,question,2025-02-20 13:40:44.865564,"{""datapoint_count"":1,""question"":""Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?"",""question_id"":""top3Features""}"
48184,participant_0060,teaching,question,2025-02-20 13:40:46.008353,"{""datapoint_count"":1,""question"":""To <b>change the model’s prediction</b>, which attributes would need to be different?"",""question_id"":""counterfactualAnyChange""}"
