id,user_id,source,action,created_at,details
7726,24b45b13-29d0-4fb9-a926-1ada6ffe8902,final-test,handleNext,2024-04-11 09:58:45.383749,"{""datapoint_count_new"":5}"
7751,c6592eef-f703-4581-b6f1-dbd071101364,test,user_prediction,2024-04-11 09:58:52.505312,"{""datapoint_count"":6,""prediction"":""over 50k"",""true_label"":""under 50k""}"
8053,4946bced-e4f2-4fb1-80ac-02fd99cd90c4,final-test,user_prediction,2024-04-11 10:00:13.204011,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""2"",""feedback"":""minor loss on investment as this is the most important factor to be over 50k ""}"
8068,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:00:17.895741,"{""datapoint_count"":1,""question"":"" Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?"",""question_id"":27}"
8075,1667c389-89a6-4ae3-a6e5-3f7de4ca3e29,final-test,user_prediction,2024-04-11 10:00:18.743579,"{""datapoint_count"":7,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""-1"",""feedback"":""blue collar job""}"
8082,1667c389-89a6-4ae3-a6e5-3f7de4ca3e29,final-test,handleNext,2024-04-11 10:00:19.869666,"{""datapoint_count_new"":8}"
8089,211ae0b7-d996-41b7-bb11-35a7b7ed4b74,final-test,handleNext,2024-04-11 10:00:20.573265,"{""datapoint_count_new"":9}"
8096,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 10:00:21.898745,"{""datapoint_count"":7,""question"":"" What happens if the <b>value</b> of Work Life Balance <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
8117,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 10:00:25.110150,"{""datapoint_count"":7,""question"":"" What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
8131,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,handleNext,2024-04-11 10:00:27.900008,"{""datapoint_count_new"":5}"
8145,dbc46986-0448-48e4-a698-1117d86fa8cd,teaching,handleNext,2024-04-11 10:00:32.101082,"{""datapoint_count_new"":3}"
8166,a70b3056-310b-4bdf-9f47-303f94cb0d33,test,handleNext,2024-04-11 10:00:36.448456,"{""datapoint_count_new"":7}"
8172,1667c389-89a6-4ae3-a6e5-3f7de4ca3e29,final-test,handleNext,2024-04-11 10:00:37.982174,"{""datapoint_count_new"":9}"
8173,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,teaching,question,2024-04-11 10:00:38.408383,"{""datapoint_count"":9,""question"":"" What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
8179,a70b3056-310b-4bdf-9f47-303f94cb0d33,test,user_prediction,2024-04-11 10:00:39.009216,"{""datapoint_count"":7,""prediction"":""under 50k"",""true_label"":""under 50k""}"
8186,64df587f-1104-4120-bde0-318980d2fd8a,teaching,handleNext,2024-04-11 10:00:40.532963,"{""datapoint_count_new"":8}"
8187,106f850f-65bd-4730-81aa-655e24fe4cbf,teaching,handleNext,2024-04-11 10:00:40.538359,"{""datapoint_count_new"":5}"
8216,106f850f-65bd-4730-81aa-655e24fe4cbf,test,handleNext,2024-04-11 10:00:49.557865,"{""datapoint_count_new"":5}"
7639,84428530-c982-44fa-9a12-4ebc61fe006e,teaching,user_prediction,2024-04-11 09:58:22.066303,"{""datapoint_count"":9,""prediction"":""under 50k"",""true_label"":""under 50k""}"
7645,c68c2bb2-3517-4eed-a9ad-9961502df13a,test,handleNext,2024-04-11 09:58:23.790190,"{""datapoint_count_new"":1}"
7659,a4f183ff-27d3-47bf-b1c8-11177baaa480,teaching,question,2024-04-11 09:58:27.064310,"{""datapoint_count"":2,""question"":"" What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
7666,8b3d6659-6263-4eeb-b4c3-dd2eaf758e37,teaching,handleNext,2024-04-11 09:58:28.704227,"{""datapoint_count_new"":2}"
7673,84428530-c982-44fa-9a12-4ebc61fe006e,teaching,user_prediction,2024-04-11 09:58:32.161433,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""over 50k""}"
7680,b93ad797-0965-4223-b0df-c710662e0b81,test,handleNext,2024-04-11 09:58:33.498712,"{""datapoint_count_new"":8}"
7687,84a0f487-8264-4696-9ac9-eaefe768fafc,final-test,handleNext,2024-04-11 09:58:34.849640,"{""datapoint_count_new"":2}"
7701,c6592eef-f703-4581-b6f1-dbd071101364,teaching,handleNext,2024-04-11 09:58:39.649920,"{""datapoint_count_new"":6}"
7715,8b3d6659-6263-4eeb-b4c3-dd2eaf758e37,teaching,user_prediction,2024-04-11 09:58:42.395147,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""over 50k""}"
7722,64df587f-1104-4120-bde0-318980d2fd8a,teaching,handleNext,2024-04-11 09:58:45.039395,"{""datapoint_count_new"":2}"
7729,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,test,user_prediction,2024-04-11 09:58:45.947876,"{""datapoint_count"":8,""prediction"":""under 50k"",""true_label"":""over 50k""}"
7735,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,user_prediction,2024-04-11 09:58:48.253238,"{""datapoint_count"":1,""prediction"":""under 50k"",""true_label"":""under 50k""}"
7740,1667c389-89a6-4ae3-a6e5-3f7de4ca3e29,final-test,user_prediction,2024-04-11 09:58:49.643466,"{""datapoint_count"":2,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""1"",""feedback"":""age, married, professional""}"
7754,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,teaching,user_prediction,2024-04-11 09:58:53.410891,"{""datapoint_count"":9,""prediction"":""under 50k"",""true_label"":""under 50k""}"
8064,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 10:00:16.678165,"{""datapoint_count"":7,""question"":"" What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
8085,211ae0b7-d996-41b7-bb11-35a7b7ed4b74,final-test,user_prediction,2024-04-11 10:00:20.452595,"{""datapoint_count"":8,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3"",""feedback"":""Because of hours worked and investment outcome""}"
8092,106f850f-65bd-4730-81aa-655e24fe4cbf,teaching,handleNext,2024-04-11 10:00:20.832607,"{""datapoint_count_new"":4}"
8099,8b3d6659-6263-4eeb-b4c3-dd2eaf758e37,teaching,user_prediction,2024-04-11 10:00:21.905803,"{""datapoint_count"":3,""prediction"":""over 50k"",""true_label"":""over 50k""}"
8104,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 10:00:22.740567,"{""datapoint_count"":7,""question"":"" What happens if the <b>value</b> of Work Life Balance <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
8111,c5eaa550-83cc-4552-b48f-b3b936957144,teaching,user_prediction,2024-04-11 10:00:24.612511,"{""datapoint_count"":7,""prediction"":""over 50k"",""true_label"":""under 50k""}"
8132,6133a23c-c1bc-4196-bdde-bcf0a8cafa67,test,user_prediction,2024-04-11 10:00:28.610593,"{""datapoint_count"":6,""prediction"":""under 50k"",""true_label"":""under 50k""}"
8153,64df587f-1104-4120-bde0-318980d2fd8a,teaching,user_prediction,2024-04-11 10:00:34.050672,"{""datapoint_count"":7,""prediction"":""under 50k"",""true_label"":""under 50k""}"
8174,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,teaching,question,2024-04-11 10:00:38.479798,"{""datapoint_count"":9,""question"":"" What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
7658,a4f183ff-27d3-47bf-b1c8-11177baaa480,teaching,question,2024-04-11 09:58:26.991079,"{""datapoint_count"":2,""question"":"" What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
7665,1667c389-89a6-4ae3-a6e5-3f7de4ca3e29,final-test,handleNext,2024-04-11 09:58:28.695658,"{""datapoint_count_new"":2}"
7672,27cd0c36-e896-4a2b-b7a3-8f114da43fd9,final-test,user_prediction,2024-04-11 09:58:32.090019,"{""datapoint_count"":10,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3"",""feedback"":""no investment, single and young""}"
7679,a4f183ff-27d3-47bf-b1c8-11177baaa480,teaching,question,2024-04-11 09:58:33.321638,"{""datapoint_count"":2,""question"":"" What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
7686,84a0f487-8264-4696-9ac9-eaefe768fafc,final-test,user_prediction,2024-04-11 09:58:34.730940,"{""datapoint_count"":1,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""2"",""feedback"":""Based on the persons age and investments.  ""}"
7693,a4f183ff-27d3-47bf-b1c8-11177baaa480,teaching,question,2024-04-11 09:58:38.113332,"{""datapoint_count"":2,""question"":"" What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
7700,a23161ad-3a82-4324-9a1c-197a368f78d9,final-test,handleNext,2024-04-11 09:58:39.558579,"{""datapoint_count_new"":5}"
7707,6133a23c-c1bc-4196-bdde-bcf0a8cafa67,teaching,handleNext,2024-04-11 09:58:41.476441,"{""datapoint_count_new"":5}"
7714,a4f183ff-27d3-47bf-b1c8-11177baaa480,teaching,question,2024-04-11 09:58:42.152891,"{""datapoint_count"":2,""question"":"" What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
7721,64df587f-1104-4120-bde0-318980d2fd8a,test,user_prediction,2024-04-11 09:58:44.746948,"{""datapoint_count"":1,""prediction"":""under 50k"",""true_label"":""under 50k""}"
7728,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:58:45.672761,"{""datapoint_count"":6,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?"",""question_id"":23}"
7734,c6592eef-f703-4581-b6f1-dbd071101364,test,handleNext,2024-04-11 09:58:46.911425,"{""datapoint_count_new"":6}"
7739,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,user_prediction,2024-04-11 09:58:49.157484,"{""datapoint_count"":6,""prediction"":""over 50k"",""true_label"":""over 50k""}"
7753,6133a23c-c1bc-4196-bdde-bcf0a8cafa67,teaching,user_prediction,2024-04-11 09:58:52.740018,"{""datapoint_count"":5,""prediction"":""under 50k"",""true_label"":""under 50k""}"
8093,6133a23c-c1bc-4196-bdde-bcf0a8cafa67,test,handleNext,2024-04-11 10:00:21.265936,"{""datapoint_count_new"":6}"
8100,a4f183ff-27d3-47bf-b1c8-11177baaa480,teaching,handleNext,2024-04-11 10:00:21.909941,"{""datapoint_count_new"":6}"
8114,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 10:00:24.790998,"{""datapoint_count"":2,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?"",""question_id"":11}"
8121,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:00:26.134116,"{""datapoint_count"":1,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?"",""question_id"":11}"
8142,64df587f-1104-4120-bde0-318980d2fd8a,teaching,handleNext,2024-04-11 10:00:31.496946,"{""datapoint_count_new"":7}"
8156,4946bced-e4f2-4fb1-80ac-02fd99cd90c4,final-test,handleNext,2024-04-11 10:00:34.413305,"{""datapoint_count_new"":4}"
8163,64df587f-1104-4120-bde0-318980d2fd8a,test,handleNext,2024-04-11 10:00:35.971842,"{""datapoint_count_new"":7}"
8170,106f850f-65bd-4730-81aa-655e24fe4cbf,test,handleNext,2024-04-11 10:00:37.696211,"{""datapoint_count_new"":4}"
8177,a4f183ff-27d3-47bf-b1c8-11177baaa480,teaching,question,2024-04-11 10:00:38.765188,"{""datapoint_count"":6,""question"":"" To <b>switch the model’s prediction</b>, which attributes would need to be different?"",""question_id"":7}"
8182,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,handleNext,2024-04-11 10:00:39.106674,"{""datapoint_count_new"":8}"
8184,64df587f-1104-4120-bde0-318980d2fd8a,test,user_prediction,2024-04-11 10:00:40.274121,"{""datapoint_count"":7,""prediction"":""under 50k"",""true_label"":""under 50k""}"
8192,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 10:00:42.475729,"{""datapoint_count"":8,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?"",""question_id"":11}"
8199,64df587f-1104-4120-bde0-318980d2fd8a,teaching,user_prediction,2024-04-11 10:00:44.261588,"{""datapoint_count"":8,""prediction"":""under 50k"",""true_label"":""under 50k""}"
7646,64df587f-1104-4120-bde0-318980d2fd8a,teaching,user_prediction,2024-04-11 09:58:23.794931,"{""datapoint_count"":1,""prediction"":""under 50k"",""true_label"":""under 50k""}"
7660,8b3d6659-6263-4eeb-b4c3-dd2eaf758e37,test,user_prediction,2024-04-11 09:58:28.275493,"{""datapoint_count"":1,""prediction"":""under 50k"",""true_label"":""under 50k""}"
7667,b93ad797-0965-4223-b0df-c710662e0b81,teaching,user_prediction,2024-04-11 09:58:28.947684,"{""datapoint_count"":8,""prediction"":""under 50k"",""true_label"":""under 50k""}"
7681,a0828fad-a5d9-461c-841e-690da0cd91d1,final-test,user_prediction,2024-04-11 09:58:33.735994,"{""datapoint_count"":8,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""1"",""feedback"":""Age, education status, married and investments all point towards a higher income bracket in this instance.""}"
7688,4c9b2b54-e5e0-4a25-a90e-f18fe8644cdf,intro-test,user_prediction,2024-04-11 09:58:36.940924,"{""datapoint_count"":3,""prediction"":""under 50k"",""true_label"":""over 50k"",""confidence_level"":""2""}"
7695,84428530-c982-44fa-9a12-4ebc61fe006e,test,user_prediction,2024-04-11 09:58:38.153335,"{""datapoint_count"":10,""prediction"":""over 50k"",""true_label"":""under 50k""}"
7702,a4f183ff-27d3-47bf-b1c8-11177baaa480,teaching,question,2024-04-11 09:58:40.133334,"{""datapoint_count"":2,""question"":"" What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
7716,a70b3056-310b-4bdf-9f47-303f94cb0d33,test,user_prediction,2024-04-11 09:58:43.627349,"{""datapoint_count"":5,""prediction"":""under 50k"",""true_label"":""under 50k""}"
7723,a4f183ff-27d3-47bf-b1c8-11177baaa480,teaching,question,2024-04-11 09:58:45.136701,"{""datapoint_count"":2,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?"",""question_id"":11}"
7736,c5eaa550-83cc-4552-b48f-b3b936957144,test,user_prediction,2024-04-11 09:58:48.601706,"{""datapoint_count"":3,""prediction"":""I don't know"",""true_label"":""over 50k""}"
7748,4c9b2b54-e5e0-4a25-a90e-f18fe8644cdf,intro-test,user_prediction,2024-04-11 09:58:51.985013,"{""datapoint_count"":4,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""3""}"
7755,8941a5b8-3944-4f61-b191-8895ca33a117,test,handleNext,2024-04-11 09:58:53.451041,"{""datapoint_count_new"":6}"
8120,64df587f-1104-4120-bde0-318980d2fd8a,test,handleNext,2024-04-11 10:00:25.434373,"{""datapoint_count_new"":6}"
8127,84a0f487-8264-4696-9ac9-eaefe768fafc,final-test,handleNext,2024-04-11 10:00:27.399201,"{""datapoint_count_new"":5}"
8141,64df587f-1104-4120-bde0-318980d2fd8a,test,user_prediction,2024-04-11 10:00:31.327504,"{""datapoint_count"":6,""prediction"":""under 50k"",""true_label"":""under 50k""}"
8183,106f850f-65bd-4730-81aa-655e24fe4cbf,test,user_prediction,2024-04-11 10:00:39.239308,"{""datapoint_count"":4,""prediction"":""over 50k"",""true_label"":""under 50k""}"
8188,6133a23c-c1bc-4196-bdde-bcf0a8cafa67,teaching,user_prediction,2024-04-11 10:00:40.960622,"{""datapoint_count"":7,""prediction"":""under 50k"",""true_label"":""under 50k""}"
8190,dbc46986-0448-48e4-a698-1117d86fa8cd,teaching,user_prediction,2024-04-11 10:00:42.137743,"{""datapoint_count"":3,""prediction"":""under 50k"",""true_label"":""over 50k""}"
8193,69ec9fdf-e02e-46cd-b6cf-21bebcad9606,teaching,question,2024-04-11 10:00:42.877140,"{""datapoint_count"":5,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?"",""question_id"":23}"
8194,89a57153-1b3e-4efd-bdd8-3fd2fd3beb41,final-test,user_prediction,2024-04-11 10:00:42.896728,"{""datapoint_count"":2,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""3"",""feedback"":""Good level of education\nmarried\nprofessional ""}"
8197,89a57153-1b3e-4efd-bdd8-3fd2fd3beb41,final-test,handleNext,2024-04-11 10:00:43.332472,"{""datapoint_count_new"":3}"
8198,6133a23c-c1bc-4196-bdde-bcf0a8cafa67,teaching,question,2024-04-11 10:00:43.692884,"{""datapoint_count"":7,""question"":"" Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?"",""question_id"":23}"
8202,4c9b2b54-e5e0-4a25-a90e-f18fe8644cdf,intro-test,user_prediction,2024-04-11 10:00:45.883032,"{""datapoint_count"":10,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""4""}"
8205,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,teaching,question,2024-04-11 10:00:47.193949,"{""datapoint_count"":9,""question"":"" How are the different values of Marital Status <b>distributed</b> in the dataset?"",""question_id"":13}"
8219,299e015d-4555-4d0a-987a-98d0cdf1ede9,final-test,handleNext,2024-04-11 10:00:50.667835,"{""datapoint_count_new"":6}"
8226,4946bced-e4f2-4fb1-80ac-02fd99cd90c4,final-test,user_prediction,2024-04-11 10:00:52.655771,"{""datapoint_count"":4,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3"",""feedback"":""no investment and marital status is single. ""}"
8233,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 10:00:53.748779,"{""datapoint_count"":8,""question"":"" What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
8206,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,teaching,question,2024-04-11 10:00:47.195517,"{""datapoint_count"":9,""question"":"" How are the different values of Marital Status <b>distributed</b> in the dataset?"",""question_id"":13}"
8214,a23161ad-3a82-4324-9a1c-197a368f78d9,final-test,user_prediction,2024-04-11 10:00:48.864194,"{""datapoint_count"":10,""prediction"":""I don't know"",""true_label"":""under 50k"",""confidence_level"":""0"",""feedback"":""Marital status and no investment is up against weekly working hours, so not sure""}"
8221,921207e7-aa5c-43e7-970c-afb6db87f8bf,teaching,question,2024-04-11 10:00:50.904704,"{""datapoint_count"":1,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? "",""question_id"":24}"
8228,64df587f-1104-4120-bde0-318980d2fd8a,teaching,handleNext,2024-04-11 10:00:52.802634,"{""datapoint_count_new"":9}"
8213,8941a5b8-3944-4f61-b191-8895ca33a117,test,handleNext,2024-04-11 10:00:48.845415,"{""datapoint_count_new"":8}"
8227,4946bced-e4f2-4fb1-80ac-02fd99cd90c4,final-test,handleNext,2024-04-11 10:00:52.793583,"{""datapoint_count_new"":5}"
8234,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 10:00:53.750351,"{""datapoint_count"":8,""question"":"" What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
8231,24b45b13-29d0-4fb9-a926-1ada6ffe8902,final-test,user_prediction,2024-04-11 10:00:53.551390,"{""datapoint_count"":7,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""1"",""feedback"":""Poor pay in service industry\nmajor loss in investments\nsingle ""}"
8218,299e015d-4555-4d0a-987a-98d0cdf1ede9,final-test,user_prediction,2024-04-11 10:00:50.505385,"{""datapoint_count"":5,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""3"",""feedback"":""Blue collar, Post Grad""}"
8225,64df587f-1104-4120-bde0-318980d2fd8a,test,user_prediction,2024-04-11 10:00:52.585204,"{""datapoint_count"":8,""prediction"":""under 50k"",""true_label"":""over 50k""}"
8232,24b45b13-29d0-4fb9-a926-1ada6ffe8902,final-test,handleNext,2024-04-11 10:00:53.673533,"{""datapoint_count_new"":8}"
8229,dbc46986-0448-48e4-a698-1117d86fa8cd,teaching,question,2024-04-11 10:00:53.240719,"{""datapoint_count"":3,""question"":"" What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
8223,c5eaa550-83cc-4552-b48f-b3b936957144,teaching,question,2024-04-11 10:00:52.274655,"{""datapoint_count"":7,""question"":"" What is the <b>strength</b> of each attribute for the current model prediction? "",""question_id"":24}"
8230,dbc46986-0448-48e4-a698-1117d86fa8cd,teaching,question,2024-04-11 10:00:53.267458,"{""datapoint_count"":3,""question"":"" What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
8235,106f850f-65bd-4730-81aa-655e24fe4cbf,test,user_prediction,2024-04-11 10:00:54.231893,"{""datapoint_count"":5,""prediction"":""under 50k"",""true_label"":""under 50k""}"
8237,2dd7574b-698b-475c-95a4-ce3abae1d33d,final-test,user_prediction,2024-04-11 10:00:55.134042,"{""datapoint_count"":3,""prediction"":""over 50k"",""true_label"":""over 50k"",""confidence_level"":""1"",""feedback"":""Investment income gain.""}"
8239,6133a23c-c1bc-4196-bdde-bcf0a8cafa67,test,handleNext,2024-04-11 10:00:55.191223,"{""datapoint_count_new"":7}"
8240,106f850f-65bd-4730-81aa-655e24fe4cbf,teaching,handleNext,2024-04-11 10:00:55.195663,"{""datapoint_count_new"":6}"
8241,2dd7574b-698b-475c-95a4-ce3abae1d33d,final-test,handleNext,2024-04-11 10:00:55.525978,"{""datapoint_count_new"":4}"
8242,64df587f-1104-4120-bde0-318980d2fd8a,teaching,user_prediction,2024-04-11 10:00:55.846377,"{""datapoint_count"":9,""prediction"":""over 50k"",""true_label"":""under 50k""}"
8243,8b3d6659-6263-4eeb-b4c3-dd2eaf758e37,teaching,question,2024-04-11 10:00:55.861041,"{""datapoint_count"":3,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?"",""question_id"":11}"
8245,84a0f487-8264-4696-9ac9-eaefe768fafc,final-test,user_prediction,2024-04-11 10:00:56.710847,"{""datapoint_count"":5,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""3"",""feedback"":""Due to occupation, marital status and investment""}"
8246,84a0f487-8264-4696-9ac9-eaefe768fafc,final-test,handleNext,2024-04-11 10:00:56.898117,"{""datapoint_count_new"":6}"
8250,c68c2bb2-3517-4eed-a9ad-9961502df13a,test,user_prediction,2024-04-11 10:00:57.448715,"{""datapoint_count"":2,""prediction"":""under 50k"",""true_label"":""under 50k""}"
8251,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,handleNext,2024-04-11 10:00:57.566977,"{""datapoint_count_new"":3}"
8252,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 10:00:57.892837,"{""datapoint_count"":8,""question"":"" What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
8254,64df587f-1104-4120-bde0-318980d2fd8a,teaching,question,2024-04-11 10:00:58.659164,"{""datapoint_count"":9,""question"":""Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?"",""question_id"":11}"
8255,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 10:00:59.173426,"{""datapoint_count"":8,""question"":"" What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
8256,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 10:00:59.175057,"{""datapoint_count"":8,""question"":"" What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
8257,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,test,handleNext,2024-04-11 10:00:59.403483,"{""datapoint_count_new"":9}"
8258,8941a5b8-3944-4f61-b191-8895ca33a117,test,user_prediction,2024-04-11 10:01:00.069848,"{""datapoint_count"":8,""prediction"":""under 50k"",""true_label"":""over 50k""}"
8259,106f850f-65bd-4730-81aa-655e24fe4cbf,teaching,user_prediction,2024-04-11 10:01:00.118236,"{""datapoint_count"":6,""prediction"":""over 50k"",""true_label"":""over 50k""}"
8261,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,handleNext,2024-04-11 10:01:00.844201,"{""datapoint_count_new"":9}"
8263,c5eaa550-83cc-4552-b48f-b3b936957144,test,handleNext,2024-04-11 10:01:01.342902,"{""datapoint_count_new"":7}"
8266,106f850f-65bd-4730-81aa-655e24fe4cbf,test,handleNext,2024-04-11 10:01:01.558673,"{""datapoint_count_new"":6}"
8267,84428530-c982-44fa-9a12-4ebc61fe006e,final-test,user_prediction,2024-04-11 10:01:01.697571,"{""datapoint_count"":1,""prediction"":""over 50k"",""true_label"":""under 50k"",""confidence_level"":""0"",""feedback"":""should have selected under £50k, due to age and no investment""}"
8268,84428530-c982-44fa-9a12-4ebc61fe006e,final-test,handleNext,2024-04-11 10:01:01.844573,"{""datapoint_count_new"":2}"
8269,64df587f-1104-4120-bde0-318980d2fd8a,test,handleNext,2024-04-11 10:01:02.099672,"{""datapoint_count_new"":9}"
8271,a70b3056-310b-4bdf-9f47-303f94cb0d33,test,handleNext,2024-04-11 10:01:02.376945,"{""datapoint_count_new"":8}"
8273,1667c389-89a6-4ae3-a6e5-3f7de4ca3e29,final-test,user_prediction,2024-04-11 10:01:02.791858,"{""datapoint_count"":9,""prediction"":""under 50k"",""true_label"":""under 50k"",""confidence_level"":""0"",""feedback"":""50 hours a week is excessive ""}"
8275,1667c389-89a6-4ae3-a6e5-3f7de4ca3e29,final-test,handleNext,2024-04-11 10:01:02.955701,"{""datapoint_count_new"":10}"
8282,e13c0b03-d9c9-4554-bdf4-4ab6128c19b9,test,user_prediction,2024-04-11 10:01:05.007636,"{""datapoint_count"":9,""prediction"":""under 50k"",""true_label"":""under 50k""}"
8296,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,user_prediction,2024-04-11 10:01:09.742036,"{""datapoint_count"":9,""prediction"":""under 50k"",""true_label"":""under 50k""}"
8317,4946bced-e4f2-4fb1-80ac-02fd99cd90c4,final-test,handleNext,2024-04-11 10:01:16.671734,"{""datapoint_count_new"":6}"
8331,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,user_prediction,2024-04-11 10:01:21.213174,"{""datapoint_count"":9,""prediction"":""under 50k"",""true_label"":""under 50k""}"
8345,a70b3056-310b-4bdf-9f47-303f94cb0d33,teaching,question,2024-04-11 10:01:24.212439,"{""datapoint_count"":9,""question"":"" What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?"",""question_id"":25}"
8352,106f850f-65bd-4730-81aa-655e24fe4cbf,test,handleNext,2024-04-11 10:01:26.127576,"{""datapoint_count_new"":8}"
8357,6133a23c-c1bc-4196-bdde-bcf0a8cafa67,teaching,handleNext,2024-04-11 10:01:27.232457,"{""datapoint_count_new"":9}"
8364,106f850f-65bd-4730-81aa-655e24fe4cbf,test,user_prediction,2024-04-11 10:01:29.842972,"{""datapoint_count"":8,""prediction"":""over 50k"",""true_label"":""over 50k""}"
